823::Collectionneuse, La  6 :: 
824::Kaspar Hauser   :: 
825::Echte Kerle   ::   
826::Diebinnen   :: 
827::Convent, The (Convento, O)   :: 
828:: s of Pinocchio, The   ::   MultiSpeciality
829::Joe's Apartment   ::   MultiSpeciality
830::First Wives Club, The   :: 
831::Stonewall   :: 
832::Ransom   ::   
833::High School High   :: 
834::Phat Beach   :: 
835::Foxfire   :: 
836::Chain Re    ::     
837::Matilda   :: MultiSpeciality  
838::Emma   ::     
839::Crow: City of Angels, The   ::   
840::House Arrest   :: 
841::Eyes Without a Face  5 :: MultiSpeciality
842::Tales from the Crypt Presents: Bordello of Blood   :: MultiSpeciality
843::Lotto Land   :: 
844::Story of Xinghua, The   :: 
845::Day the Sun Turned Cold, The (Tianguo niezi)   :: 
846::Flirt   :: 
847::Big Squeeze, The   ::   
848::Spitfire Grill, The   :: 
849::Escape from L.A.   ::     MultiSpeciality  
850::Cyclo   ::   
851::Basquiat   :: 
852::Tin Cup   ::   
853::Dingo   :: 
854::Ballad of Narayama, The (Narayama Bushiko)  5 :: 
855::Every Other Weekend   :: 
856::Mille bolle blu   :: 
857::Crows and Sparrows  4 :: 
858::Godfather, The  7 ::     
859::Hippie Revolution, The   ::  
860::Maybe, Maybe Not (Bewegte Mann, Der)   :: 
861::Supercop   ::   
862::Manny & Lo   :: 
863::Celestial Clockwork   :: 
864::Wife, The   ::   
865::Small Faces   :: 
866::Bound   ::       
867::Carpool   ::   
868::Death in Brunswick  1):: 
869::Kansas City   :: 
870::Gone Fishin'   :: 
871::Lover's Knot   :: 
872::Aiqing wansui   :: 
873::Shadow of Angels (Schatten der Engel)  7 :: 
874::Killer: A Journal of Murder   ::   
875::Nothing to Lose   :: 
876::Police Story 4: Project S (Chao ji ji hua)   :: 
877::Girls Town   :: 
878::Bye-Bye   :: 
879::Relic, The   :: MultiSpeciality
880::Island of Dr. Moreau, The   :: MultiSpeciality  
881::First Kid   :: MultiSpeciality  
882::Trigger Effect, The   ::   
884::Sweet Nothing   :: 
885::Bogus   :: MultiSpeciality    
886::Bulletproof   :: 
887::Talk of Angels   :: 
888::Land Before Time III: The Time of the Great Giving   ::Animation  MultiSpeciality
889::1-900   :: 
890::Baton Rouge   :: 
891::Halloween: The Curse of Michael Myers   :: MultiSpeciality  
892::Twelfth Night   ::     
893::Mother Night   :: 
894::Liebelei  3 :: 
895::Venice/Venice   :: 
896::Wild Reeds   :: 
897::For Whom the Bell Tolls  4 ::  War
898::Philadelphia Story, The  4 ::   
899::Singin' in the Rain  5 :: MultiSpeciality  
900::American in Paris, An  51):: MultiSpeciality  
901::Funny Face  5 ::   MultiSpeciality
902::Breakfast at Tiffany's  61)::   
903::Vertigo  5 ::   
904::Rear Window  5 ::   
905::It Happened One Night  3 :: 
906::Gaslight  4 ::   
907::Gay Divorcee, The  3 ::   MultiSpeciality  
908::North by Northwest  5 ::   
909::Apartment, The  6 ::   
910::Some Like It Hot  5 ::   
911::Charade  6 ::       
912::Casablanca  4 ::    War
913::Maltese Falcon, The  41)::Film-Noir  
914::My Fair Lady  6 :: MultiSpeciality  
915::Sabrina  5 ::   
916::Roman Holiday  5 ::   
917::Little Princess, The  3 :: MultiSpeciality  
918::Meet Me in St. Louis  4 :: MultiSpeciality
919::Wizard of Oz, The  3 ::   MultiSpeciality    MultiSpeciality
920::Gone with the Wind  3 ::    War
921::My Favorite Year  :: 
922::Sunset Blvd. (a.k.a. Sunset Boulevard)  5 ::Film-Noir
923::Citizen Kane  41):: 
924::2001: A Space Odyssey  6 ::     MultiSpeciality  
925::Golden Earrings  4 ::   
926::All About Eve  5 :: 
927::Women, The  3 :: 
928::Rebecca  4 ::   
929::Foreign Correspondent  4 :: 
930::Notorious  4 ::Film-Noir    
931::Spellbound  4 ::     
932::Affair to Remember, An  5 :: 
933::To Catch a Thief  5 ::     
934::Father of the Bride  5 :: 
935::Band Wagon, The  5 ::   MultiSpeciality
936::Ninotchka  3 ::   
937::Love in the Afternoon  5 ::   
938::Gigi  5 :: MultiSpeciality
939::Reluctant Debutante, The  5 ::   
940:: s of Robin Hood, The  3 ::   
941::Mark of Zorro, The  4 :: 
942::Laura  4 ::  Film-Noir  
943::Ghost and Mrs. Muir, The  4 ::   
944::Lost Horizon  3 :: 
945::Top Hat  3 ::   MultiSpeciality  
946::To Be or Not to Be  4 ::    War
947::My Man Godfrey  3 :: 
948::Giant  5 :: 
949::East of Eden  5 :: 
950::Thin Man, The  3 :: 
951::His Girl Friday  4 :: 
952::Around the World in 80 Days  5 ::   
953::It's a Wonderful Life  4 :: 
954::Mr. Smith Goes to Washington  3 :: 
955::Bringing Up Baby  3 :: 
956::Penny Serenade  41)::   
957::Scarlet Letter, The  2 :: 
958::Lady of Burlesque  4 ::   
959::Of Human Bondage  3 :: 
960::Angel on My Shoulder  4 ::   
961::Little Lord Fauntleroy  3 :: 
962::They Made Me a Criminal  3 ::   
963::Inspector General, The  4 :: MultiSpeciality
964::Angel and the Badman  4 ::Western
965::39 Steps, The  3 :: 
966::Walk in the Sun, A  4 :: 
967::Outlaw, The  4 ::Western
968::Night of the Living Dead  6 :: MultiSpeciality  MultiSpeciality
969::African Queen, The  51)::      War
970::Beat the Devil  5 ::   
971::Cat on a Hot Tin Roof  5 :: 
972::Last Time I Saw Paris, The  5 :: 
973::Meet John Doe  41):: 
974::Algiers  3 ::   
975::Something to Sing About  3 ::   MultiSpeciality
976::Farewell to Arms, A  3 ::  War
977::Moonlight Murder  3 :: 
978::Blue Angel, The (Blaue Engel, Der)  3 :: 
979::Nothing Personal   ::  War
980::In the Line of Duty 2   :: 
981::Dangerous Ground   :: 
982::Picnic  5 :: 
983::Madagascar Skin   :: 
984::Pompatus of Love, The   ::   
985::Small Wonders   ::  
986::Fly Away Home   ::   MultiSpeciality
987::Bliss   ::   
988::Grace of My Heart   ::   
989::Schlafes Bruder (Brother of Sleep)   :: 
990::Maximum Risk   ::     
991::Michael Collins   ::  War
992::Rich Man's Wife, The   :: 
993::Infinity   :: 
994::Big Night   :: 
996::Last Man Standing   ::    Western
997::Caught   ::   
998::Set It Off   ::   
999::2 Days in the Valley   :: 
1000::Curdled   :: 
1001::Associate, The (L'Associe) :: 
1002::Ed's Next Move   :: 
1003::Extreme Measures   ::   
1004::Glimmer Man, The   ::   
1005::D3: The Mighty Ducks   :: MultiSpeciality  
1006::Chamber, The   :: 
1007::Apple Dumpling Gang, The  7 :: MultiSpeciality   Western
1008::Davy Crockett, King of the Wild Frontier  5 ::Western
1009::Escape to Witch Mountain  7 ::   MultiSpeciality  
1010::Love Bug, The  6 :: MultiSpeciality  
1011::Herbie Rides Again  7 ::   MultiSpeciality  
1012::Old Yeller  5 :: MultiSpeciality  
1013::Parent Trap, The  61):: MultiSpeciality  
1014::Pollyanna  6 :: MultiSpeciality    
1015::Homeward Bound: The Incredible Journey   ::   MultiSpeciality
1016::Shaggy Dog, The  5 :: MultiSpeciality  
1017::Swiss Family Robinson  6 ::   MultiSpeciality
1018::That Darn Cat!  6 :: MultiSpeciality    
1019::20,000 Leagues Under the Sea  5 ::   MultiSpeciality    MultiSpeciality
1020::Cool Runnings   :: 
1021::Angels in the Outfield   :: MultiSpeciality  
1022::Cinderella  5 ::Animation  MultiSpeciality  MultiSpeciality
1023::Winnie the Pooh and the Blustery Day  6 ::Animation  MultiSpeciality
1024::Three Caballeros, The  4 ::Animation  MultiSpeciality  MultiSpeciality
1025::Sword in the Stone, The  6 ::Animation  MultiSpeciality
1026::So Dear to My Heart  4 :: MultiSpeciality  
1027::Robin Hood: Prince of Thieves  1):: 
1028::Mary Poppins  6 :: MultiSpeciality    MultiSpeciality
1029::Dumbo  41)::Animation  MultiSpeciality  MultiSpeciality
1030::Pete's Dragon  7 ::  Animation  MultiSpeciality  MultiSpeciality
1031::Bedknobs and Broomsticks  71)::   MultiSpeciality  MultiSpeciality
1032::Alice in Wonderland  51)::Animation  MultiSpeciality  MultiSpeciality
1033::Fox and the Hound, The   ::Animation  MultiSpeciality
1034::Freeway   :: 
1035::Sound of Music, The  6 :: MultiSpeciality
1036::PROVIDENCE ALASKA MEDICAL CENTER::
1037::Lawnmower Man, The   ::   MultiSpeciality  
1038::Unhook the Stars   :: 
1039::Synthetic Pleasures   ::  
1040::Secret Agent, The   :: 
1041::Secrets & Lies   :: 
1042::That Thing You Do!   :: 
1043::To Gillian on Her 37th Birthday   ::   
1044::Surviving Picasso   :: 
1045::Love Is All There Is   ::   
1046::Beautiful Thing   ::   
1047::Long Kiss Goodnight, The   ::   
1049::Ghost and the Darkness, The   ::   
1050::Looking for Richard   ::    
1051::Trees Lounge   :: 
1052::Proprietor, The   :: 
1053::Normal Life   ::   
1054::Get on the Bus   :: 
1055::Shadow Conspiracy   :: 
1056::Jude   :: 
1057::Everyone Says I Love You   ::   MultiSpeciality  
1058::Bitter Sugar (Azucar Amargo)   :: 
1059::William Shakespeare's Romeo and Juliet   ::   
1060::Swingers   ::   
1061::Sleepers   ::   
1062::Sunchaser, The   :: 
1063::Johns   :: 
1064::Aladdin and the King of Thieves   ::Animation  MultiSpeciality  
1065::Woman in Question, The  5 :: 
1066::Shall We Dance?  3 ::   MultiSpeciality  
1067::Damsel in Distress, A  3 ::   MultiSpeciality  
1068::Crossfire  4 ::  Film-Noir
1069::Murder, My Sweet  4 ::Film-Noir  
1070::Macao  5 :: 
1071::For the Moment   ::  War
1073::Willy Wonka and the Chocolate Factory  71)::   MultiSpeciality    
1075::Sexual Life of the Belgians, The   :: 
1076::Innocents, The  61):: 
1077::Sleeper  7 ::   MultiSpeciality
1078::Bananas  71)::  War
1079::Fish Called Wanda, A   :: 
1080::Monty Python's Life of Brian  7 :: 
1081::Victor/Victoria  ::   MultiSpeciality
1082::Candidate, The  7 :: 
1083::Great Race, The  6 ::   MultiSpeciality
1084::Bonnie and Clyde  6 ::   
1085::Old Man and the Sea, The  5 ::   
1086::Dial M for Murder  5 ::   
1087::Madame Butterfly   :: MultiSpeciality
1088::Dirty Dancing   :: MultiSpeciality  
1089::Reservoir Dogs   ::   
1090::Platoon   ::  War
1091::Weekend at Bernie's   :: 
1092::Basic Instinct   ::   
1093::Doors, The  1)::   MultiSpeciality
1094::Crying Game, The   ::    War
1095::Glengarry Glen Ross   :: 
1096::Sophie's Choice  :: 
1097::E.T. the Extra-Terrestrial  :: MultiSpeciality      MultiSpeciality
1098::Search for One-eye Jimmy, The   :: 
1099::Christmas Carol, A  3 :: 
1100::Days of Thunder   ::   
1101::Top Gun   ::   
1102::American Strays   :: 
1103::Rebel Without a Cause  5 :: 
1104::Streetcar Named Desire, A  51):: 
1105::Children of the Corn IV: The Gathering   :: MultiSpeciality
1106::Leopard Son, The   ::  
1107::Loser  1):: 
1108::Prerokbe Ognja   ::  
1109::Charm's Incidents   :: 
1110::Bird of Prey   :: 
1111::Microcosmos (Microcosmos: Le peuple de l'herbe)   ::  
1112::Palookaville   ::   
1113::Associate, The   :: 
1114::Funeral, The   :: 
1115::Sleepover   ::   
1116::Single Girl, A (La Fille Seule)   :: 
1117::Eighth Day, The (Le Huiti�me jour )   :: 
1118::Tashunga   ::  Western
1119::Drunks   :: 
1120::People vs. Larry Flynt, The   :: 
1121::Glory Daze   :: 
1122::Plutonium Circus   ::  
1123::Perfect Candidate, A   ::  
1124::On Golden Pond   :: 
1125::Return of the Pink Panther, The  7 :: 
1126::Drop Dead Fred  1)::   
1127::Abyss, The   ::     MultiSpeciality  
1128::Fog, The  8 :: MultiSpeciality
1129::Escape from New York   ::     MultiSpeciality  
1130::Howling, The  8 :: MultiSpeciality
1131::Jean de Florette   :: 
1132::Manon of the Spring (Manon des sources)   :: 
1133::Talking About Sex   ::   
1134::Johnny 100 Pesos   ::   
1135::Private Benjamin  8 :: 
1136::Monty Python and the Holy Grail  7 :: 
1137::Hustler White   :: 
1138::Dadetown   ::  
1139::Everything Relative   :: 
1140::Entertaining Angels: The Dorothy Day Story   :: 
1141::Hoogste tijd   :: 
1142::Get Over It   :: 
1143::Three Lives and Only One Death   :: 
1144::Line King: Al Hirschfeld, The   ::  
1145::Snowriders   ::  
1146::Curtis's Charm   ::   
1147::When We Were Kings   ::  
1148::Wrong Trousers, The   ::Animation  
1149::JLG/JLG - autoportrait de d�cembre   ::    
1150::Return of Martin Guerre, The (Retour de Martin Guerre, Le)  :: 
1151::Faust   ::Animation    
1152::He Walked by Night  4 ::  Film-Noir  
1153::Raw Deal  4 ::Film-Noir
1154::T-Men  4 ::Film-Noir
1155::Invitation, The (Zaproszenie)   :: 
1156::Children Are Watching us, The (Bambini ci guardano, I)  4 :: 
1157::Symphonie pastorale, La  4 :: 
1158::Here Comes Cookie  3 :: 
1159::Love in Bloom  3 :: 
1160::Six of a Kind  3 :: 
1161::Tin Drum, The (Blechtrommel, Die)  7 :: 
1162::Ruling Class, The  7 :: 
1163::Mina Tannenbaum   :: 
1164::Two or Three Things I Know About Her  6 :: 
1165::Bloody Child, The   ::   
1166::Farmer & Chase   :: 
1167::Dear God   :: 
1168::Bad Moon   :: MultiSpeciality
1169::American Dream   ::  
1170::Best of the Best 3: No Turning Back   :: 
1171::Bob Roberts   :: 
1172::Cinema Paradiso   ::     
1173::Cook the Thief His Wife & Her Lover, The   :: 
1174::Grosse Fatigue   :: 
1175::Delicatessen  1)::   MultiSpeciality
1176::Double Life of Veronique, The (La Double Vie de V�ronique)  1):: 
1177::Enchanted April  1):: 
1178::Paths of Glory  5 ::  War
1179::Grifters, The   ::    Film-Noir
1180::Hear My Song  1):: 
1181::Shooter, The   :: 
1183::English Patient, The   ::    War
1184::Mediterraneo  1)::  War
1185::My Left Foot   :: 
1186::Sex, Lies, and Videotape   :: 
1187::Passion Fish   :: 
1188::Strictly Ballroom   ::   
1189::Thin Blue Line, The   ::  
1190::Tie Me Up! Tie Me Down!   :: 
1191::Madonna: Truth or Dare  1)::  
1192::Paris Is Burning   ::  
1193::One Flew Over the Cuckoo's Nest  7 :: 
1194::Up in Smoke  7 :: 
1196::Star Wars: Episode V - The Empire Strikes Back  8 ::       MultiSpeciality War
1197::Princess Bride, The   ::       
1198::Raiders of the Lost Ark   ::   
1199::Brazil   :: MultiSpeciality
1200::Aliens   ::   MultiSpeciality   War
1201::Good, The Bad and The Ugly, The  6 ::  Western
1202::Withnail and I   :: 
1203::12 Angry Men  5 :: 
1204::Lawrence of Arabia  6 ::  War
1205::Transformers: The Movie, The   ::  Animation  MultiSpeciality  MultiSpeciality   War
1206::Clockwork Orange, A  71):: MultiSpeciality
1207::To Kill a Mockingbird  6 :: 
1208::Apocalypse Now  7 ::  War
1209::Once Upon a Time in the West  6 ::Western
1210::Star Wars: Episode VI - Return of the Jedi  ::       MultiSpeciality War
1211::Wings of Desire (Der Himmel �ber Berlin)   ::     
1212::Third Man, The  4 ::   
1213::GoodFellas   ::   
1214::Alien  7 ::   MultiSpeciality  MultiSpeciality  
1215::Army of Darkness   ::       MultiSpeciality  MultiSpeciality
1216::Big Blue, The (Le Grand Bleu)   ::   
1217::Ran   ::  War
1218::Killer, The (Die xue shuang xiong)   ::   
1219::Psycho  6 :: MultiSpeciality  
1220::Blues Brothers, The  8 ::     MultiSpeciality
1221::Godfather: Part II, The  7 ::     
1222::Full Metal Jacket   ::    War
1223::Grand Day Out, A   ::Animation  
1224::Henry V   ::  War
1225::Amadeus   :: 
1226::Quiet Man, The  5 ::   
1227::Once Upon a Time in America   ::     
1228::Raging Bull  8 :: 
1230::Annie Hall  7 ::   
1231::Right Stuff, The  :: 
1232::Stalker  7 ::   MultiSpeciality
1233::Boat, The (Das Boot)   ::    War
1234::Sting, The  7 ::   
1235::Harold and Maude  71):: 
1236::Trust   ::   
1237::Seventh Seal, The (Sjunde inseglet, Det)  5 :: 
1238::Local Hero  :: 
1240::BARTLETT REGIONAL HOSPITAL::   MultiSpeciality
1241::Braindead   ::   MultiSpeciality
1242::Glory   ::    War
1243::Rosencrantz and Guildenstern Are Dead   ::   
1244::Manhattan  7 ::     
1245::Miller's Crossing   :: 
1246::Dead Poets Society   :: 
1247::Graduate, The  6 ::   
1248::Touch of Evil  5 ::  Film-Noir  
1249::Nikita (La Femme Nikita)   :: 
1250::Bridge on the River Kwai, The  5 ::  War
1251::8 1/2  6 :: 
1252::Chinatown  7 ::Film-Noir    
1253::Day the Earth Stood Still, The  51)::   MultiSpeciality
1254::Treasure of the Sierra Madre, The  4 :: 
1255::Bad Taste   ::   MultiSpeciality
1256::Duck Soup  3 ::  War
1257::Better Off Dead...   :: 
1258::Shining, The  8 :: MultiSpeciality
1259::Stand by Me   ::     
1260::M  31)::  Film-Noir  
1261::Evil Dead II (Dead By Dawn)   ::       MultiSpeciality
1262::Great Escape, The  6 ::  War
1263::Deer Hunter, The  7 ::  War
1264::Diva   ::         
1265::Groundhog Day   ::   
1266::Unforgiven   ::Western
1267::Manchurian Candidate, The  6 ::Film-Noir  
1268::Pump Up the Volume   :: 
1269::Arsenic and Old Lace  4 ::     
1270::Back to the Future   ::   MultiSpeciality
1271::Fried Green Tomatoes  1):: 
1272::Patton  7 ::  War
1273::Down by Law   ::   
1274::Akira   ::  Animation  MultiSpeciality  
1275::Highlander   ::   
1276::Cool Hand Luke  6 ::   
1277::Cyrano de Bergerac   ::     
1278::Young Frankenstein  7 ::   MultiSpeciality
1279::Night on Earth  1)::   
1280::Raise the Red Lantern  1):: 
1281::Great Dictator, The  4 :: 
1282::Fantasia  4 ::Animation  MultiSpeciality  MultiSpeciality
1283::High Noon  5 ::Western
1284::Big Sleep, The  4 ::Film-Noir  
1285::Heathers   :: 
1286::Somewhere in Time  8 ::   
1287::Ben-Hur  5 ::     
1288::This Is Spinal Tap   ::     MultiSpeciality
1289::Koyaanisqatsi  ::   War
1290::Some Kind of Wonderful   ::   
1291::Indiana Jones and the Last Crusade   ::   
1292::Being There  7 :: 
1293::Gandhi  :: 
1294::M*A*S*H  7 ::  War
1295::Unbearable Lightness of Being, The   :: 
1296::Room with a View, A   ::   
1297::Real Genius   :: 
1298::Pink Floyd - The Wall  ::   MultiSpeciality War
1299::Killing Fields, The   ::  War
1300::My Life as a Dog (Mitt liv som hund)   :: 
1301::Forbidden Planet  5 :: MultiSpeciality
1302::Field of Dreams   :: 
1303::Man Who Would Be King, The  7 :: 
1304::Butch Cassidy and the Sundance Kid  6 ::    Western
1305::Paris, Texas   :: 
1306::Until the End of the World (Bis ans Ende der Welt)  1)::   MultiSpeciality
1307::When Harry Met Sally...   ::   
1308::I Shot a Man in Vegas   :: 
1309::Parallel Sons   ::   
1310::Hype!   ::  
1311::Santa with Muscles   :: 
1312::Female Perversions   :: 
1313::Mad Dog Time   :: 
1314::Breathing Room   :: 
1315::Paris Was a Woman   ::  
1316::Anna   :: 
1317::I'm Not Rappaport   :: 
1318::Blue Juice   ::   
1319::Kids of Survival   ::  
1320::Alien�   ::   MultiSpeciality  MultiSpeciality  
1321::American Werewolf in London, An   :: MultiSpeciality
1322::Amityville 1992: It's About Time   :: MultiSpeciality
1323::Amityville 3-D  :: MultiSpeciality
1324::Amityville: Dollhouse   :: MultiSpeciality
1325::Amityville: A New Generation   :: MultiSpeciality
1326::Amityville II: The Possession  :: MultiSpeciality
1327::Amityville  MultiSpeciality, The  7 :: MultiSpeciality
1328::Amityville Curse, The   :: MultiSpeciality
1329::Blood For Dracula (Andy Warhol's Dracula)  7 :: MultiSpeciality
1330::April Fool's Day   ::   MultiSpeciality
1331::Audrey Rose  7 :: MultiSpeciality
1332::Believers, The   :: MultiSpeciality  
1333::Birds, The  6 :: MultiSpeciality
1334::Blob, The  5 :: MultiSpeciality  MultiSpeciality
1335::Blood Beach   ::   MultiSpeciality
1336::Body Parts  1):: MultiSpeciality
1337::Body Snatcher, The  4 :: MultiSpeciality
1339::Bram Stoker's Dracula   :: MultiSpeciality  
1340::Bride of Frankenstein  3 :: MultiSpeciality
1341::Burnt Offerings  7 :: MultiSpeciality
1342::Candyman   :: MultiSpeciality
1343::Cape Fear  1):: 
1344::Cape Fear  6 ::Film-Noir  
1345::Carrie  7 :: MultiSpeciality
1346::Cat People  :: MultiSpeciality
1347::Nightmare on Elm Street, A   :: MultiSpeciality
1348::Nosferatu (Nosferatu, eine Symphonie des Grauens)  2 :: MultiSpeciality
1349::Nosferatu a Venezia   :: MultiSpeciality
1350::Omen, The  7 :: MultiSpeciality
1351::Blood & Wine   :: 
1352::Albino Alligator   ::   
1353::Mirror Has Two Faces, The   ::   
1354::Breaking the Waves   :: 
1355::Nightwatch   :: MultiSpeciality  
1356::Star Trek: First Contact   ::     MultiSpeciality
1357::Shine   ::   
1358::Sling Blade   ::   
1359::Jingle All the Way   ::   MultiSpeciality  
1360::Identification of a Woman (Identificazione di una donna)  :: 
1361::Paradise Lost: The Child Murders at Robin Hood Hills   ::  
1362::Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)  7 :: 
1363::Preacher's Wife, The   :: 
1364::Zero Kelvin (Kj�rlighetens kj�tere)   :: 
1365::Ridicule   :: 
1366::Crucible, The   :: 
1367::101 Dalmatians   :: MultiSpeciality  
1368::Forbidden Christ, The (Cristo proibito, Il)  5 :: 
1369::I Can't Sleep (J'ai pas sommeil)   ::   
1370::Die Hard 2   ::   
1371::Star Trek: The Motion Picture  7 ::     MultiSpeciality
1372::Star Trek VI: The Undiscovered Country  1)::     MultiSpeciality
1373::Star Trek V: The Final Frontier   ::     MultiSpeciality
1374::Star Trek: The Wrath of Khan  ::     MultiSpeciality
1375::Star Trek III: The Search for Spock   ::     MultiSpeciality
1376::Star Trek IV: The Voyage Home   ::     MultiSpeciality
1377::Batman Returns   ::       
1378::Young Guns   ::    Western
1379::Young Guns II   ::    Western
1380::Grease  7 ::   MultiSpeciality  
1381::Grease 2  ::   MultiSpeciality  
1382::Marked for Death   ::   
1383::Adrenalin: Fear the Rush   ::   MultiSpeciality
1384::Substance of Fire, The   :: 
1385::Under Siege   :: 
1386::Terror in a Texas Town  5 ::Western
1387::Jaws  7 ::   MultiSpeciality
1388::Jaws 2  7 ::   MultiSpeciality
1389::Jaws 3-D  ::   MultiSpeciality
1390::My Fellow Americans   :: 
1391::Mars Attacks!   ::     MultiSpeciality War
1392::Citizen Ruth   ::   
1393::Jerry Maguire   ::   
1394::Raising Arizona   :: 
1395::Tin Men   ::   
1396::Sneakers   ::     MultiSpeciality
1397::Bastard Out of Carolina   :: 
1398::In Love and War   ::  War
1399::Marvin's Room   :: 
1400::Somebody is Waiting   :: 
1401::Ghosts of Mississippi   :: 
1404::Night Falls on Manhattan   ::   
1405::Beavis and Butt-head Do America   ::Animation  
1406::C�r�monie, La   :: 
1407::Scream   :: MultiSpeciality  
1408::Last of the Mohicans, The   ::    War
1409::Michael   ::   
1410::Evening Star, The   ::   
1411::Hamlet   :: 
1412::Some Mother's Son   :: 
1413::Whole Wide World, The   :: 
1414::Mother   :: 
1415::Thieves (Voleurs, Les)   ::     
1416::Evita   ::   MultiSpeciality
1417::Portrait of a Lady, The   :: 
1419::Walkabout  71):: 
1420::Message to Love: The Isle of Wight Festival   ::  
1421::Grateful Dead   ::  
1422::Murder at 1600   ::   
1423::Hearts and Minds   :: 
1424::Inside   :: 
1425::Fierce Creatures   :: 
1426::Zeus and Roxanne   :: MultiSpeciality
1427::Turbulence   :: 
1428::Angel Baby   :: 
1429::Jackie Chan's First Strike   :: 
1430::Underworld   :: 
1431::Beverly Hills Ninja   ::   
1432::Metro   :: 
1433::Machine, The   ::   MultiSpeciality
1434::Stranger, The   :: 
1436::Falling in Love Again  8 :: 
1437::Cement Garden, The   :: 
1438::Dante's Peak   ::   
1439::Meet Wally Sparks   :: 
1440::Amos & Andrew   :: 
1441::Benny & Joon   ::   
1442::Prefontaine   :: 
1443::Tickle in the Heart, A   ::  
1444::Guantanamera   :: 
1445::McHale's Navy   ::  War
1446::Kolya   :: 
1447::Gridlock'd   :: 
1448::Fire on the Mountain   ::  
1449::Waiting for Guffman   :: 
1450::Prisoner of the Mountains (Kavkazsky Plennik)   ::War
1453::Beautician and the Beast, The   ::   
1454::SubUrbia   :: 
1455::Hotel de Love   ::   
1456::Pest, The   :: 
1457::Fools Rush In   ::   
1458::Touch   :: 
1459::Absolute Power   ::   
1460::That Darn Cat!   :: MultiSpeciality    
1461::Vegas Vacation   :: 
1462::Unforgotten: Twenty-Five Years After Willowbrook   ::  
1463::That Old Feeling   ::   
1464::Lost Highway   :: 
1465::Rosewood   :: 
1466::Donnie Brasco   ::   
1467::Salut cousin!   ::   
1468::Booty Call   ::   
1470::Rhyme & Reason   ::  
1471::Boys Life 2   :: 
1472::City of Industry   ::   
1473::Best Men   ::       
1474::Jungle2Jungle (a.k.a. Jungle 2 Jungle)   :: MultiSpeciality  
1475::Kama Sutra: A Tale of Love   :: 
1476::Private Parts   ::   
1477::Love Jones   :: 
1479::Saint, The   ::     
1480::Smilla's Sense of Snow   ::     
1482::Van, The   ::   
1483::Crash   ::   
1484::Daytrippers, The   :: 
1485::Liar Liar   :: 
1486::Quiet Room, The   :: 
1487::Selena   ::   MultiSpeciality
1488::Devil's Own, The   ::      War
1489::Cats Don't Dance   ::Animation  MultiSpeciality  MultiSpeciality
1490::B*A*P*S   :: 
1493::Love and Other Catastrophes   :: 
1494::Sixth Man, The   :: 
1495::Turbo: A Power Rangers Movie   ::     MultiSpeciality
1496::Anna Karenina   ::   
1497::Double Team   :: 
1498::Inventing the Abbotts   ::   
1499::Anaconda   ::     
1500::Grosse Pointe Blank   ::   
1501::Keys to Tulsa   :: 
1502::Kissed   :: 
1503::8 Heads in a Duffel Bag   :: 
1504::Hollow Reed   :: 
1507::Paradise Road   ::  War
1508::Traveller   :: 
1509::All Over Me   :: 
1510::Brother's Kiss, A   :: 
1511::A Chef in Love   :: 
1513::Romy and Michele's High School Reunion   :: 
1514::Temptress Moon (Feng Yue)   :: 
1515::Volcano   ::   
1516::Children of the Revolution   :: 
1517::Austin Powers: International Man of     :: 
1518::Breakdown   ::   
1519::Broken English   :: 
1520::Commandments   :: 
1522::Ripe   :: 
1523::Truth or Consequences, N.M.   ::     
1524::Turning, The   :: 
1525::Warriors of Virtue   ::     MultiSpeciality  
1526::Fathers' Day   :: 
1527::Fifth Element, The   ::   MultiSpeciality
1528::Intimate Relations   :: 
1529::Nowhere   :: 
1531::Losing Chase   :: 
1532::Sprung   :: 
1533::Promise, The (La Promesse)   :: 
1534::Bonheur, Le  6 :: 
1535::Love! Valour! Compassion!   ::   
1537::Shall We Dance? (Shall We Dansu?)   :: 
1538::Second Jungle Book: Mowgli & Baloo, The   ::   MultiSpeciality
1539::Twin Town   ::   
1541::Addicted to Love   ::   
1542::Brassed Off   ::     
1543::Designated Mourner, The   :: 
1544::Lost World: Jurassic Park, The   ::     MultiSpeciality  
1545::Ponette   :: 
1546::Schizopolis   :: 
1547::Shiloh   :: MultiSpeciality  
1548::War at Home, The   :: 
1549::Rough Magic   ::   
1550::Trial and Error   ::   
1551::Buddy   ::   MultiSpeciality  
1552::Con Air   ::     
1553::Late Bloomers   :: 
1554::Pillow Book, The   ::   
1555::To Have, or Not   :: 
1556::Speed 2: Cruise Control   ::     
1557::Squeeze   :: 
1558::Sudden Manhattan   :: 
1559::Next Step, The   :: 
1561::Wedding Bell Blues   :: 
1562::Batman & Robin   ::     
1563::Dream With the Fishes   :: 
1564::Roseanna's Grave (For Roseanna)   ::   
1565::Head Above Water   ::   
1566::Hercules   ::  Animation  MultiSpeciality    MultiSpeciality
1567::Last Time I Committed Suicide, The   :: 
1568::MURDER and murder   ::     
1569::My Best Friend's Wedding   ::   
1570::Tetsuo II: Body Hammer   :: MultiSpeciality
1571::When the Cats Away (Chacun cherche son chat)   ::   
1572::Contempt (Le M�pris)  6 :: 
1573::Face/Off   ::   MultiSpeciality  
